categoryId,difficulty,title,path,sourceLine,topicId
"ap_male_repro","C","The Ovaries","Male Reproductive System > The Ovaries","3086","1246b90e-c9c9-454c-a63e-9e2613374e7c"
"ap_male_repro","C","Normal endometrial patterns","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Normal endometrial patterns","3094","38b26e1e-286b-4d31-819a-29c12a8d5056"
"ap_male_repro","C","Exogenous hormonal alteration","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Exogenous hormonal alteration","3096","25f8343f-f402-4b11-ae3e-02cd14891ff5"
"ap_male_repro","C","Atrophy","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Atrophy","3097","851e8fca-6018-49c8-b182-104216462243"
"ap_male_repro","C","Endometritis","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Endometritis","3104","a1d3faa1-e117-4b6d-923b-c8651123d6d1"
"ap_male_repro","AR","Leiomyoma","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Leiomyoma","3108","76930e96-1d3f-4d15-b8b0-4f4cd31ca0d1"
"ap_male_repro","C","Disordered proliferative","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Disordered proliferative","3111","d51652a0-2893-4617-8e37-5ea57cabe1ee"
"ap_male_repro","AR","Adenomyoma","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenomyoma","3114","1d76b217-7209-47c8-b620-bd670a3b970d"
"ap_male_repro","AR","Carcinosarcoma","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Carcinosarcoma","3116","1d7eac5e-9f75-4552-a638-c93e8e7afb9d"
"ap_male_repro","C","PEComa","Male Reproductive System > The Ovaries > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Undifferentiated endometrial stromal sarcoma > PEComa","3123","599e3866-34ce-4982-988b-cd737e959de3"
"ap_male_repro","C","Mucinous tumors","Male Reproductive System > The Ovaries > Mucinous tumors","3232","fe9d0328-b1ad-4ef9-88b8-bdeda6f31d3c"
"ap_male_repro","AR","Brenner tumors","Male Reproductive System > The Ovaries > Brenner tumors","3235","479e58a2-662d-4e5b-8bdb-8cc4986b2213"
"ap_male_repro","F","Gynandroblastoma","Male Reproductive System > The Ovaries > Gynandroblastoma","3243","b847e53a-0828-42f1-b957-65895609335f"
"ap_male_repro","C","Cysts","Male Reproductive System > The Fallopian Tubes and Broad Ligaments > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Cysts","3290","e6f18b8b-f28b-4fac-a0f7-1ff0fc1b108f"
"ap_male_repro","C","Non-Infectious","Male Reproductive System > The Peritoneum > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Non-Infectious","3366","51ce17e1-9729-4d56-aaa1-c6bc8e032e8f"
"ap_male_repro","C","Peritoneal leiomyomatosis","Male Reproductive System > The Peritoneum > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Peritoneal leiomyomatosis","3371","1d7ca2fa-b361-4cb9-ad2b-3112c9a112a2"
"ap_placenta","C","Umbilical Cord Abnormalities","The Placenta > Normal Anatomy and Histology > Umbilical Cord Abnormalities","3397","11519070-c819-4729-ab40-3628bfc77152"
"ap_placenta","C","Blood vessel abnormalities","The Placenta > Normal Anatomy and Histology > Umbilical Cord Abnormalities > Blood vessel abnormalities","3398","e8f2ed40-ae50-4f8c-bf9d-7ee2eba1cda3"
"ap_placenta","C","Funisitis","The Placenta > Normal Anatomy and Histology > Umbilical Cord Abnormalities > Funisitis","3399","87ab0736-d554-496f-a2c4-cd4b2ae7bbfe"
"ap_placenta","C","Fetal Membrane Abnormalities","The Placenta > Normal Anatomy and Histology > Fetal Membrane Abnormalities","3400","258e3696-8b48-4e97-a509-e7c209aeaa4c"
"ap_placenta","C","Amnion nodosum","The Placenta > Normal Anatomy and Histology > Fetal Membrane Abnormalities > Amnion nodosum","3401","5becad66-bbe5-44de-ac72-11551d2d7176"
"ap_placenta","C","Chorioamnionitis","The Placenta > Normal Anatomy and Histology > Fetal Membrane Abnormalities > Chorioamnionitis","3402","4a7a821e-af51-4637-87d8-ea230c5586fe"
"ap_placenta","C","Other fetal membrane abnormalities","The Placenta > Normal Anatomy and Histology > Fetal Membrane Abnormalities > Other fetal membrane abnormalities","3403","146a6aef-b3a9-42c3-90ff-7786f0e19599"
"ap_placenta","C","Abruption","The Placenta > Normal Anatomy and Histology > Placental Disc Abnormalities > Abruption","3405","0391c938-98b7-4f43-aee1-226ec67a227a"
"ap_placenta","C","Infarcts","The Placenta > Normal Anatomy and Histology > Placental Disc Abnormalities > Infarcts","3406","9ebe3f0e-f08e-437a-abd2-fe06aee0554e"
"ap_placenta","AR","Intervillous thrombi","The Placenta > Normal Anatomy and Histology > Placental Disc Abnormalities > Intervillous thrombi","3407","c93b729c-ae94-49a0-8d62-2b35f669850f"
"ap_placenta","C","Villitis and intervillositis","The Placenta > Normal Anatomy and Histology > Placental Disc Abnormalities > Villitis and intervillositis","3410","30aabdd9-30e4-4d72-b501-5267be93a4c4"
"ap_placenta","AR","Eclampsia and atherosis","The Placenta > Normal Anatomy and Histology > Eclampsia and atherosis","3411","7c38e612-235b-4690-b3c7-bc37f5fd9610"
"ap_placenta","C","Chorangioma","The Placenta > Normal Anatomy and Histology > Chorangioma","3413","da4bc31a-bf36-45b7-92cc-f3cd0c717c5a"
"ap_resp","C","Emphysema","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Emphysema","3504","2cde90b1-1fa6-4500-a8b9-2a513b2f5428"
"ap_resp","AR","Infections","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Infections","3515","86695d5a-df0a-47de-bdf5-cf19559234d0"
"ap_resp","AR","Respiratory bronchiolitis","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Respiratory bronchiolitis","3519","deca1bba-45d2-4d2f-a6b7-e76bef2545bd"
"ap_resp","AR","Constrictive bronchiolitis","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Bronchiolocentric interstitial lung disease > Constrictive bronchiolitis","3521","d35c7ed2-393a-4fb0-9215-654df5bc314d"
"ap_resp","AR","Pulmonary hypertension","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Pulmonary hypertension","3527","424dcb2b-6e14-4337-bdde-dc8571fb1c3e"
"ap_resp","AR","Churg-Strass","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Churg-Strass","3529","16cd492a-0925-4c62-b2ff-b9bcb325170d"
"ap_resp","C","Sclerosing pneumocytoma","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Meningothelial-like nodule > Sclerosing pneumocytoma","3536","dc2007ac-74a5-4b8a-ba24-7df888455042"
"ap_resp","AR","PEComa","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > PEComa","3537","98b8d70c-dc1d-43f5-a58c-14699d14573b"
"ap_resp","AR","Lymphoepithlioma-like carcinoma","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Lymphoepithlioma-like carcinoma","3613","734d382a-ffea-40b6-a975-c19f2527ff60"
"ap_resp","AR","Carcinosarcoma/pulmonary blastoma","The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Carcinosarcoma/pulmonary blastoma","3615","5259b896-c975-4c0a-9db5-8be5400248d5"
"ap_resp","AR","Mediastinitis","The Respiratory Tract, Pleura, and Mediastinum > The Mediastinum > Cysts (Other than thymic) > Mediastinitis","3683","c73af079-49e6-48ef-bf1d-01a997d581ca"
"ap_resp","AR","Paragangliomas","The Respiratory Tract, Pleura, and Mediastinum > The Mediastinum > Cysts (Other than thymic) > Paragangliomas","3687","825cdeed-dc99-4262-a892-69d12e878bb6"
"ap_resp","AR","Neurogenic tumors","The Respiratory Tract, Pleura, and Mediastinum > The Mediastinum > Cysts (Other than thymic) > Neurogenic tumors","3689","9b388ef8-1c10-420b-ab8e-f392fc078fa2"
"ap_resp","AR","Lymphomas","The Respiratory Tract, Pleura, and Mediastinum > The Mediastinum > Cysts (Other than thymic) > Lymphomas","3768","0bb5569c-4974-4a62-ba84-846a166f725a"
"ap_soft","C","Lipoma and variants","Soft Tissue, Bones, and Joints > Soft Tissue > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Lipoma and variants","3786","9da68ebb-22a9-4b26-a195-a85da09953fd"
"ap_soft","C","Leiomyoma and variants","Soft Tissue, Bones, and Joints > Soft Tissue > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Leiomyoma and variants","3787","349db67c-9739-4659-88f8-473c8d2d7a8d"
"ap_soft","C","Lymphatic tumor","Soft Tissue, Bones, and Joints > Soft Tissue > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Lymphatic tumor","3789","d7635436-4a4f-4772-9ef6-06968aa6d323"
"ap_soft","AR","Rhabdomyoma","Soft Tissue, Bones, and Joints > Soft Tissue > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Rhabdomyoma","3795","06b0eaef-a1b0-467e-af43-0bfd9954fce2"
"ap_soft","C","Bones","Soft Tissue, Bones, and Joints > Bones","3907","85b949e2-c483-4c93-8abb-d5995e6c2445"
"ap_soft","C","Osteoporosis","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Osteoporosis","3919","8b150957-a856-4cb9-b4ae-df3bad021350"
"ap_soft","AR","Fracture","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Fracture","3920","51ff4f05-41fb-4576-a8e6-84946652ccf9"
"ap_soft","F","Bone infarct","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Bone infarct","3921","dc2f2206-b5e9-4284-9848-455501119e2a"
"ap_soft","C","Other Metabolic disorders","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Other Metabolic disorders","3924","5cb225bd-0f31-4171-a134-f67978a70843"
"ap_soft","C","Osteogenesis imperfecta","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Osteogenesis imperfecta","3926","7fbfcb44-8bb0-43eb-87fc-435710c0ea88"
"ap_soft","C","Osteomyelitis","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Osteomyelitis","3928","ecb8ed8a-abf8-44a8-a118-3e587760d6e9"
"ap_soft","C","Lymphomas","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Lymphomas","3960","7f4f2b7d-aecb-441c-b6f9-ff8f46b90ff8"
"ap_soft","AR","Chondroblastoma","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Chondroblastoma","3962","7a4a9621-4382-4114-957f-ea4be5fab6cf"
"ap_soft","C","Wear debris arthropathy","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Wear debris arthropathy","4064","8faa85c8-9ebe-49fd-86f5-54359c43548a"
"ap_soft","AR","Osteoarthritis","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Osteoarthritis","4067","0f9f0153-ff5e-48a1-934a-85b2387fb996"
"ap_soft","C","Septic arthritis, including tuberculosis","Soft Tissue, Bones, and Joints > Joints > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Septic arthritis, including tuberculosis","4068","3d4b52ac-47ba-4741-bee0-5872f60bbc66"
"ap_cyto","AR","Screening, Indications, and Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques","4093","e54819c4-0155-4b55-abf2-b20f0a40f08a"
"ap_cyto","C","Specific Sampling Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Specific Sampling Techniques","4097","e6c8ba85-393a-4a49-9cb5-b83a52a932c4"
"ap_cyto","C","Unsatisfactory","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Unsatisfactory","4100","49d31633-4b27-49fe-8236-7114fbe5e837"
"ap_cyto","C","Normal, NILM, Including Hormonal Changes and Normal Microbiota","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Normal, NILM, Including Hormonal Changes and Normal Microbiota","4101","4bae4329-082a-4ce5-9d2b-826150ba9b7e"
"ap_cyto","AR","Infections","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Infections","4103","347367bc-9c4e-4ec5-889a-d17923a32231"
"ap_cyto","AR","Fungi (e.g., Candida)","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Fungi (e.g., Candida)","4105","16ed85b6-4f16-480d-ab80-c3a23aaa8f9c"
"ap_cyto","AR","Parasitic (e.g., Trichomonas)","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Fungi (e.g., Candida) > Parasitic (e.g., Trichomonas)","4106","1796d284-b244-4f30-ac58-d4d81d022b9f"
"ap_cyto","AR","Viral (e.g., Herpes)","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Viral (e.g., Herpes)","4107","11779699-9793-4a0b-8f7c-2c4f29da41ca"
"ap_cyto","F","Reactive/Reparative","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Reactive/Reparative","4108","c1e639e5-acce-47cb-92d3-b53535b96992"
"ap_cyto","AR","IUD Changes","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > IUD Changes","4114","4404752b-7066-4bb2-9e6a-b59a774dbabb"
"ap_cyto","AR","Radiation and Chemotherapy Changes","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > IUD Changes > Radiation and Chemotherapy Changes","4115","c1c6078a-c555-4b17-804f-c74df38a9dec"
"ap_cyto","C","Endometrial Cells","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Endometrial Cells","4116","c98a7630-2477-42e5-8017-8cc0ab8927f4"
"ap_cyto","AR","Shed Endometrial Cells","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Shed Endometrial Cells","4117","f4481f1f-290c-47c8-8d8e-06140b943d55"
"ap_cyto","AR","HPV Vaccine","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > HPV Vaccine","4164","adc18360-1a6b-4bf4-b7f7-525e1521d311"
"ap_cyto","F","ASC-US","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > ASC-US","4166","582c336c-261e-4162-8e0b-98b50c712146"
"ap_cyto","F","ASC-H","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > ASC-H","4167","8c8c1cf1-6637-4b1d-bb33-30c51e26cfbc"
"ap_cyto","F","ASC-US","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > ASC-US","4214","aae32016-210d-4916-9033-1c987f48fae0"
"ap_cyto","F","ASC-H","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > ASC-H","4215","9821ee43-947f-4aef-bd71-6247d8ddb115"
"ap_cyto","F","SIL","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > SIL","4216","469bcfb4-707e-4f05-9a6f-25e33c201938"
"ap_cyto","F","Contaminants","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > Contaminants","4221","11e0a00f-0071-49b6-bc93-5991f9c2d228"
"ap_cyto","F","Screening, Indications and Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > Screening, Indications and Techniques","4222","c967716d-4339-492b-ae97-170b2bd55fa0"
"ap_cyto","F","Specific Sampling Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > Specific Sampling Techniques","4224","5e62a9d1-4323-4a42-a3b2-ed842c2baedb"
"ap_cyto","AR","Management of Abnormalities","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > Management of Abnormalities","4229","488cd6b7-a569-4949-9c14-38b9a1cc996d"
"ap_cyto","F","Ovarian Cysts","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Upper Female Genital Tract (e.g., Endometrium, Upper Tract Genital Tract) > Ovarian Cysts","4269","90174da3-3da6-477f-b60d-732f5512c038"
"ap_cyto","AR","Processing / Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Pleural and Pericardial Effusions > Processing / Techniques","4311","509905aa-192c-48db-b074-e03233768380"
"ap_cyto","F","Storage / Preservation","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Pleural and Pericardial Effusions > Storage / Preservation","4314","b7c5ab4b-4a59-4452-8e3f-56504bf42998"
"ap_cyto","F","Preparation Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Pleural and Pericardial Effusions > Storage / Preservation > Preparation Techniques","4315","7956b1e3-59ba-42e2-a141-523a245e080a"
"ap_cyto","F","Cultures and Microorganism Stains","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Pleural and Pericardial Effusions > Cultures and Microorganism Stains","4317","839654c1-6acc-4db1-9a6a-9292d8a454ea"
